,result
36238,8
36239,9
36240,2
36241,8
36242,1
36243,1
36244,3
36245,0
36246,9
36247,6
36248,3
36249,9
36250,0
36251,3
36252,5
36253,6
36254,2
36255,2
36256,6
36257,2
36258,9
36259,8
36260,1
36261,1
36262,0
36263,7
36264,8
36265,7
36266,8
36267,1
36268,1
36269,7
36270,0
36271,8
36272,4
36273,2
36274,6
36275,0
36276,1
36277,0
36278,2
36279,1
36280,1
36281,7
36282,7
36283,7
36284,3
36285,9
36286,9
36287,1
36288,1
36289,9
36290,9
36291,8
36292,1
36293,9
36294,0
36295,6
36296,7
36297,8
36298,9
36299,8
36300,4
36301,2
36302,4
36303,3
36304,4
36305,6
36306,9
36307,1
36308,2
36309,6
36310,2
36311,9
36312,0
36313,8
36314,1
36315,9
36316,8
36317,1
36318,9
36319,2
36320,7
36321,8
36322,0
36323,2
36324,0
36325,6
36326,1
36327,2
36328,2
36329,9
36330,4
36331,8
36332,1
36333,9
36334,8
36335,6
36336,7
36337,4
36338,8
36339,1
36340,6
36341,3
36342,0
36343,7
36344,7
36345,4
36346,4
36347,3
36348,1
36349,0
36350,6
36351,1
36352,7
36353,6
36354,0
36355,7
36356,0
36357,4
36358,0
36359,3
36360,9
36361,6
36362,0
36363,7
36364,1
36365,2
36366,1
36367,4
36368,7
36369,0
36370,6
36371,1
36372,9
36373,8
36374,0
36375,3
36376,9
36377,4
36378,9
36379,8
36380,1
36381,6
36382,4
36383,0
36384,4
36385,9
36386,6
36387,0
36388,8
36389,0
36390,9
36391,3
36392,8
36393,1
36394,2
36395,6
36396,6
36397,3
36398,3
36399,4
36400,9
36401,1
36402,0
36403,7
36404,1
36405,6
36406,1
36407,0
36408,8
36409,6
36410,7
36411,4
36412,1
36413,2
36414,8
36415,3
36416,1
36417,3
36418,7
36419,3
36420,6
36421,4
36422,1
36423,3
36424,1
36425,4
36426,9
36427,7
36428,0
36429,7
36430,7
36431,5
36432,3
36433,0
36434,7
36435,1
36436,9
36437,4
36438,3
36439,6
36440,1
36441,3
36442,8
36443,2
36444,0
36445,3
36446,0
36447,3
36448,0
36449,5
36450,6
36451,7
36452,6
36453,3
36454,2
36455,9
36456,0
36457,9
36458,9
36459,9
36460,1
36461,7
36462,1
36463,1
36464,4
36465,9
36466,7
36467,0
36468,7
36469,3
36470,8
36471,4
36472,3
36473,3
36474,2
36475,6
36476,3
36477,9
36478,8
36479,0
36480,5
36481,0
36482,9
36483,0
36484,4
36485,1
36486,1
36487,0
36488,0
36489,6
36490,6
36491,4
36492,9
36493,3
36494,1
36495,3
36496,1
36497,9
36498,6
36499,0
36500,9
36501,7
36502,1
36503,4
36504,4
36505,3
36506,1
36507,4
36508,3
36509,3
36510,1
36511,3
36512,9
36513,6
36514,7
36515,0
36516,9
36517,5
36518,1
36519,4
36520,5
36521,6
36522,4
36523,6
36524,9
36525,6
36526,4
36527,7
36528,7
36529,9
36530,6
36531,1
36532,6
36533,3
36534,3
36535,8
36536,4
36537,1
36538,4
36539,2
36540,8
36541,0
36542,9
36543,8
36544,7
36545,3
36546,1
36547,4
36548,7
36549,7
36550,9
36551,9
36552,0
36553,4
36554,3
36555,5
36556,5
36557,9
36558,6
36559,0
36560,8
36561,1
36562,1
36563,2
36564,9
36565,3
36566,4
36567,4
36568,2
36569,5
36570,6
36571,6
36572,5
36573,7
36574,9
36575,8
36576,8
36577,9
36578,1
36579,0
36580,8
36581,1
36582,7
36583,2
36584,1
36585,3
36586,1
36587,4
36588,3
36589,0
36590,3
36591,6
36592,7
36593,7
36594,7
36595,8
36596,2
36597,9
36598,2
36599,0
36600,6
36601,1
36602,1
36603,2
36604,3
36605,3
36606,7
36607,9
36608,0
36609,5
36610,0
36611,6
36612,0
36613,7
36614,0
36615,8
36616,4
36617,8
36618,1
36619,7
36620,9
36621,7
36622,3
36623,0
36624,9
36625,1
36626,5
36627,3
36628,9
36629,7
36630,1
36631,5
36632,6
36633,2
36634,0
36635,8
36636,3
36637,0
36638,4
36639,7
36640,9
36641,5
36642,7
36643,9
36644,1
36645,7
36646,7
36647,6
36648,7
36649,0
36650,7
36651,9
36652,3
36653,4
36654,2
36655,1
36656,8
36657,1
36658,0
36659,5
36660,3
36661,8
36662,9
36663,0
36664,8
36665,8
36666,1
36667,6
36668,9
36669,3
36670,9
36671,0
36672,7
36673,1
36674,0
36675,2
36676,4
36677,3
36678,6
36679,8
36680,0
36681,3
36682,0
36683,2
36684,4
36685,6
36686,2
36687,8
36688,1
36689,6
36690,1
36691,8
36692,2
36693,2
36694,6
36695,7
36696,1
36697,4
36698,9
36699,8
36700,6
36701,1
36702,1
36703,6
36704,8
36705,5
36706,8
36707,0
36708,2
36709,9
36710,4
36711,9
36712,8
36713,1
36714,6
36715,9
36716,1
36717,2
36718,9
36719,1
36720,0
36721,9
36722,7
36723,6
36724,8
36725,7
36726,2
36727,9
36728,9
36729,6
36730,6
36731,1
36732,0
36733,7
36734,0
36735,3
36736,8
36737,8
36738,9
36739,7
36740,1
36741,2
36742,4
36743,9
36744,0
36745,6
36746,4
36747,5
36748,7
36749,8
36750,9
36751,7
36752,0
36753,5
36754,2
36755,3
36756,8
36757,7
36758,3
36759,0
36760,3
36761,5
36762,3
36763,7
36764,0
36765,1
36766,4
36767,6
36768,1
36769,1
36770,9
36771,0
36772,7
36773,9
36774,9
36775,3
36776,0
36777,3
36778,8
36779,9
36780,7
36781,6
36782,4
36783,0
36784,1
36785,6
36786,1
36787,6
36788,6
36789,2
36790,7
36791,3
36792,2
36793,9
36794,3
36795,0
36796,9
36797,0
36798,7
36799,4
36800,7
36801,0
36802,9
36803,1
36804,3
36805,3
36806,1
36807,3
36808,9
36809,4
36810,8
36811,7
36812,4
36813,8
36814,2
36815,9
36816,9
36817,0
36818,0
36819,1
36820,8
36821,2
36822,4
36823,3
36824,7
36825,4
36826,7
36827,5
36828,1
36829,6
36830,2
36831,7
36832,8
36833,8
36834,1
36835,0
36836,0
36837,1
36838,9
36839,3
36840,3
36841,3
36842,2
36843,6
36844,1
36845,9
36846,1
36847,6
36848,0
36849,1
36850,5
36851,9
36852,1
36853,9
36854,8
36855,9
36856,6
36857,4
36858,4
36859,1
36860,3
36861,2
36862,0
36863,0
36864,3
36865,0
36866,7
36867,0
36868,8
36869,6
36870,9
36871,0
36872,8
36873,8
36874,1
36875,1
36876,7
36877,0
36878,3
36879,9
36880,3
36881,1
36882,9
36883,2
36884,9
36885,2
36886,7
36887,2
36888,1
36889,0
36890,9
36891,0
36892,9
36893,1
36894,1
36895,4
36896,0
36897,9
36898,3
36899,1
36900,8
36901,7
36902,3
36903,9
36904,6
36905,6
36906,3
36907,3
36908,3
36909,3
36910,8
36911,1
36912,6
36913,0
36914,3
36915,0
36916,2
36917,0
36918,2
36919,6
36920,8
36921,6
36922,6
36923,8
36924,1
36925,0
36926,2
36927,1
36928,7
36929,2
36930,3
36931,7
36932,1
36933,9
36934,2
36935,8
36936,8
36937,6
36938,3
36939,7
36940,0
36941,1
36942,6
36943,9
36944,8
36945,8
36946,9
36947,1
36948,6
36949,2
36950,2
36951,3
36952,4
36953,6
36954,3
36955,8
36956,4
36957,1
36958,1
36959,7
36960,6
36961,1
36962,3
36963,9
36964,3
36965,0
36966,3
36967,1
36968,1
36969,2
36970,3
36971,3
36972,6
36973,6
36974,1
36975,6
36976,7
36977,7
36978,6
36979,8
36980,0
36981,0
36982,1
36983,8
36984,3
36985,0
36986,1
36987,1
36988,9
36989,0
36990,9
36991,2
36992,6
36993,9
36994,3
36995,6
36996,6
36997,1
36998,8
36999,1
37000,9
37001,9
37002,2
37003,1
37004,8
37005,7
37006,1
37007,1
37008,3
37009,9
37010,4
37011,0
37012,1
37013,0
37014,3
37015,1
37016,1
37017,1
37018,8
37019,7
37020,6
37021,1
37022,4
37023,7
37024,7
37025,1
37026,4
37027,8
37028,9
37029,8
37030,1
37031,3
37032,2
37033,1
37034,8
37035,6
37036,7
37037,9
37038,4
37039,7
37040,1
37041,9
37042,7
37043,7
37044,1
37045,0
37046,7
37047,2
37048,8
37049,6
37050,0
37051,1
37052,7
37053,1
37054,6
37055,8
37056,9
37057,9
37058,9
37059,8
37060,8
37061,6
37062,3
37063,1
37064,3
37065,8
37066,5
37067,3
37068,4
37069,1
37070,3
37071,1
37072,7
37073,6
37074,0
37075,7
37076,3
37077,2
37078,9
37079,2
37080,9
37081,8
37082,7
37083,0
37084,5
37085,1
37086,9
37087,7
37088,0
37089,1
37090,3
37091,1
37092,0
37093,9
37094,9
37095,1
37096,8
37097,1
37098,9
37099,1
37100,3
37101,2
37102,0
37103,3
37104,7
37105,2
37106,4
37107,1
37108,7
37109,1
37110,8
37111,5
37112,4
37113,2
37114,9
37115,6
37116,2
37117,2
37118,1
37119,4
37120,9
37121,1
37122,1
37123,6
37124,2
37125,1
37126,6
37127,5
37128,1
37129,0
37130,4
37131,1
37132,3
37133,2
37134,0
37135,3
37136,3
37137,4
37138,9
37139,3
37140,3
37141,6
37142,1
37143,7
37144,5
37145,8
37146,9
37147,9
37148,5
37149,0
37150,4
37151,1
37152,9
37153,2
37154,6
37155,3
37156,4
37157,4
37158,9
37159,5
37160,7
37161,6
37162,1
37163,7
37164,6
37165,8
37166,6
37167,9
37168,7
37169,0
37170,0
37171,3
37172,2
37173,4
37174,1
37175,5
37176,3
37177,6
37178,7
37179,7
37180,3
37181,8
37182,8
37183,9
37184,2
37185,9
37186,0
37187,7
37188,0
37189,5
37190,7
37191,2
37192,3
37193,9
37194,8
37195,0
37196,3
37197,1
37198,3
37199,3
37200,3
37201,8
37202,7
37203,8
37204,3
37205,0
37206,0
37207,9
37208,8
37209,3
37210,9
37211,2
37212,3
37213,7
37214,1
37215,8
37216,0
37217,4
37218,5
37219,4
37220,3
37221,0
37222,7
37223,9
37224,3
37225,6
37226,4
37227,1
37228,4
37229,0
37230,3
37231,4
37232,1
37233,5
37234,8
37235,3
37236,0
37237,9
37238,7
37239,4
37240,2
37241,2
37242,8
37243,0
37244,3
37245,5
37246,1
37247,0
37248,3
37249,1
37250,1
37251,6
37252,3
37253,9
37254,1
37255,3
37256,3
37257,2
37258,0
37259,9
37260,6
37261,1
37262,0
37263,6
37264,6
37265,0
37266,0
37267,1
37268,9
37269,1
37270,6
37271,8
37272,9
37273,0
37274,4
37275,4
37276,0
37277,7
37278,4
37279,7
37280,3
37281,6
37282,9
37283,0
37284,1
37285,7
37286,1
37287,3
37288,7
37289,5
37290,9
37291,4
37292,2
37293,2
37294,2
37295,1
37296,1
37297,1
37298,3
37299,8
37300,1
37301,3
37302,4
37303,8
37304,6
37305,6
37306,8
37307,7
37308,5
37309,0
37310,0
37311,6
37312,2
37313,7
37314,2
37315,1
37316,1
37317,2
37318,9
37319,5
37320,6
37321,8
37322,8
37323,1
37324,9
37325,9
37326,2
37327,3
37328,8
37329,8
37330,3
37331,2
37332,1
37333,8
37334,8
37335,8
37336,1
37337,7
37338,2
37339,1
37340,7
37341,7
37342,8
37343,9
37344,1
37345,2
37346,7
37347,0
37348,6
37349,1
37350,1
37351,2
37352,7
37353,3
37354,7
37355,4
37356,7
37357,5
37358,9
37359,6
37360,1
37361,7
37362,7
37363,8
37364,4
37365,9
37366,0
37367,0
37368,8
37369,1
37370,4
37371,2
37372,9
37373,3
37374,7
37375,4
37376,2
37377,5
37378,1
37379,6
37380,3
37381,7
37382,7
37383,8
37384,7
37385,9
37386,6
37387,0
37388,1
37389,1
37390,7
37391,2
37392,9
37393,3
37394,2
37395,4
37396,6
37397,5
37398,4
37399,6
37400,7
37401,7
37402,8
37403,8
37404,0
37405,7
37406,1
37407,2
37408,7
37409,5
37410,8
37411,1
37412,3
37413,6
37414,7
37415,4
37416,9
37417,3
37418,0
37419,9
37420,6
37421,9
37422,0
37423,0
37424,6
37425,7
37426,1
37427,7
37428,3
37429,1
37430,2
37431,6
37432,5
37433,1
37434,9
37435,3
37436,3
37437,6
37438,3
37439,8
37440,6
37441,2
37442,3
37443,0
37444,1
37445,0
37446,1
37447,8
37448,3
37449,2
37450,2
37451,5
37452,4
37453,7
37454,3
37455,8
37456,3
37457,6
37458,1
37459,5
37460,3
37461,7
37462,6
37463,0
37464,8
37465,0
37466,3
37467,4
37468,0
37469,1
37470,1
37471,7
37472,0
37473,4
37474,1
37475,3
37476,3
37477,2
37478,7
37479,2
37480,1
37481,4
37482,3
37483,7
37484,1
37485,6
37486,2
37487,4
37488,3
37489,7
37490,1
37491,7
37492,3
37493,7
37494,3
37495,2
37496,7
37497,0
37498,6
37499,9
37500,1
37501,8
37502,9
37503,5
37504,8
37505,6
37506,3
37507,4
37508,8
37509,3
37510,3
37511,8
37512,9
37513,2
37514,1
37515,8
37516,4
37517,3
37518,2
37519,8
37520,7
37521,9
37522,3
37523,5
37524,8
37525,8
37526,9
37527,0
37528,7
37529,3
37530,4
37531,4
37532,3
37533,7
37534,8
37535,1
37536,0
37537,0
37538,8
37539,1
37540,3
37541,7
37542,7
37543,9
37544,7
37545,6
37546,2
37547,8
37548,3
37549,0
37550,9
37551,9
37552,3
37553,1
37554,0
37555,7
37556,0
37557,8
37558,8
37559,8
37560,0
37561,0
37562,7
37563,3
37564,6
37565,9
37566,2
37567,1
37568,3
37569,6
37570,1
37571,4
37572,6
37573,3
37574,6
37575,0
37576,2
37577,1
37578,1
37579,8
37580,8
37581,6
37582,6
37583,1
37584,7
37585,5
37586,6
37587,5
37588,6
37589,6
37590,2
37591,5
37592,6
37593,0
37594,6
37595,1
37596,9
37597,2
37598,7
37599,3
37600,4
37601,4
37602,0
37603,5
37604,4
37605,6
37606,8
37607,7
37608,4
37609,8
37610,0
37611,9
37612,4
37613,0
37614,4
37615,1
37616,1
37617,2
37618,0
37619,3
37620,6
37621,4
37622,4
37623,5
37624,0
37625,6
37626,0
37627,7
37628,7
37629,8
37630,2
37631,0
37632,2
37633,1
37634,4
37635,2
37636,2
37637,3
37638,0
37639,9
37640,1
37641,5
37642,1
37643,6
37644,3
37645,7
37646,6
37647,8
37648,0
37649,0
37650,9
37651,5
37652,1
37653,1
37654,3
37655,6
37656,8
37657,4
37658,9
37659,3
37660,9
37661,9
37662,0
37663,9
37664,1
37665,0
37666,3
37667,9
37668,6
37669,7
37670,7
37671,1
37672,7
37673,6
37674,8
37675,4
37676,5
37677,3
37678,6
37679,6
37680,3
37681,2
37682,6
37683,2
37684,1
37685,0
37686,9
37687,8
37688,6
37689,0
37690,8
37691,5
37692,8
37693,9
37694,6
37695,8
37696,8
37697,6
37698,8
37699,5
37700,4
37701,0
37702,3
37703,4
37704,1
37705,1
37706,0
37707,7
37708,1
37709,4
37710,7
37711,9
37712,0
37713,4
37714,1
37715,1
37716,9
37717,3
37718,9
37719,7
37720,0
37721,4
37722,7
37723,7
37724,8
37725,7
37726,6
37727,0
37728,0
37729,9
37730,3
37731,1
37732,4
37733,8
37734,9
37735,6
37736,6
37737,4
37738,9
37739,3
37740,9
37741,1
37742,6
37743,2
37744,6
37745,9
37746,1
37747,8
37748,7
37749,8
37750,9
37751,9
37752,6
37753,5
37754,8
37755,8
37756,4
37757,4
37758,3
37759,3
37760,2
37761,1
37762,3
37763,7
37764,1
37765,9
37766,5
37767,6
37768,6
37769,2
37770,1
37771,7
37772,3
37773,3
37774,7
37775,3
37776,3
37777,9
37778,0
37779,1
37780,5
37781,1
37782,8
37783,3
37784,1
37785,9
37786,9
37787,8
37788,2
37789,2
37790,1
37791,1
37792,9
37793,9
37794,2
37795,6
37796,1
37797,4
37798,7
37799,5
37800,0
37801,1
37802,9
37803,5
37804,6
37805,8
37806,2
37807,6
37808,1
37809,5
37810,9
37811,8
37812,4
37813,1
37814,9
37815,2
37816,3
37817,9
37818,7
37819,4
37820,0
37821,7
37822,6
37823,8
37824,8
37825,9
37826,6
37827,0
37828,8
37829,1
37830,9
37831,2
37832,4
37833,8
37834,0
37835,4
37836,1
37837,8
37838,9
37839,6
37840,7
37841,7
37842,1
37843,8
37844,1
37845,9
37846,8
37847,0
37848,8
37849,1
37850,1
37851,8
37852,6
37853,8
37854,3
37855,5
37856,9
37857,6
37858,4
37859,7
37860,7
37861,8
37862,9
37863,9
37864,9
37865,3
37866,6
37867,0
37868,3
37869,3
37870,9
37871,2
37872,1
37873,9
37874,6
37875,3
37876,8
37877,2
37878,8
37879,1
37880,8
37881,4
37882,3
37883,3
37884,0
37885,2
37886,7
37887,1
37888,9
37889,3
37890,7
37891,9
37892,6
37893,7
37894,8
37895,8
37896,9
37897,6
37898,9
37899,2
37900,8
37901,8
37902,3
37903,9
37904,4
37905,1
37906,1
37907,8
37908,6
37909,9
37910,1
37911,7
37912,7
37913,0
37914,6
37915,0
37916,9
37917,7
37918,9
37919,7
37920,9
37921,8
37922,3
37923,7
37924,1
37925,6
37926,7
37927,1
37928,4
37929,4
37930,3
37931,6
37932,0
37933,1
37934,4
37935,2
37936,3
37937,0
37938,9
37939,0
37940,6
37941,0
37942,3
37943,9
37944,3
37945,8
37946,3
37947,1
37948,1
37949,4
37950,3
37951,1
37952,0
37953,8
37954,4
37955,6
37956,1
37957,5
37958,8
37959,9
37960,0
37961,0
37962,3
37963,0
37964,2
37965,6
37966,9
37967,3
37968,8
37969,7
37970,9
37971,1
37972,1
37973,6
37974,2
37975,2
37976,0
37977,6
37978,7
37979,6
37980,1
37981,0
37982,9
37983,9
37984,1
37985,1
37986,2
37987,9
37988,1
37989,1
37990,7
37991,3
37992,7
37993,9
37994,2
37995,6
37996,2
37997,3
37998,7
37999,9
38000,0
38001,9
38002,8
38003,5
38004,3
38005,7
38006,0
38007,1
38008,9
38009,5
38010,9
38011,6
38012,1
38013,4
38014,5
38015,7
38016,9
38017,6
38018,8
38019,2
38020,3
38021,2
38022,9
38023,0
38024,8
38025,9
38026,9
38027,4
38028,1
38029,0
38030,0
38031,1
38032,7
38033,2
38034,3
38035,3
38036,1
38037,9
38038,1
38039,7
38040,0
38041,8
38042,7
38043,9
38044,9
38045,0
38046,1
38047,1
38048,9
38049,2
38050,7
38051,3
38052,6
38053,4
38054,0
38055,0
38056,8
38057,6
38058,1
38059,7
38060,0
38061,8
38062,7
38063,0
38064,7
38065,8
38066,6
38067,7
38068,4
38069,8
38070,6
38071,7
38072,3
38073,6
38074,9
38075,9
38076,0
38077,6
38078,6
38079,1
38080,7
38081,4
38082,6
38083,9
38084,9
38085,9
38086,4
38087,9
38088,4
38089,1
38090,7
38091,9
38092,2
38093,1
38094,0
38095,2
38096,0
38097,9
38098,3
38099,5
38100,9
38101,0
38102,0
38103,0
38104,9
38105,9
38106,0
38107,9
38108,1
38109,8
38110,4
38111,7
38112,3
38113,1
38114,6
38115,8
38116,9
38117,7
38118,8
38119,6
38120,1
38121,0
38122,8
38123,4
38124,4
38125,1
38126,1
38127,0
38128,6
38129,9
38130,0
38131,8
38132,6
38133,9
38134,3
38135,5
38136,1
38137,9
38138,3
38139,7
38140,2
38141,8
38142,3
38143,2
38144,3
38145,7
38146,3
38147,6
38148,3
38149,2
38150,7
38151,1
38152,0
38153,4
38154,9
38155,1
38156,7
38157,9
38158,1
38159,0
38160,1
38161,0
38162,3
38163,8
38164,3
38165,6
38166,2
38167,8
38168,6
38169,7
38170,7
38171,8
38172,3
38173,8
38174,3
38175,7
38176,8
38177,9
38178,7
38179,6
38180,8
38181,3
38182,9
38183,1
38184,0
38185,7
38186,2
38187,9
38188,3
38189,6
38190,4
38191,3
38192,3
38193,3
38194,7
38195,2
38196,3
38197,6
38198,1
38199,0
38200,8
38201,6
38202,0
38203,8
38204,6
38205,0
38206,8
38207,1
38208,0
38209,2
38210,1
38211,3
38212,1
38213,4
38214,9
38215,5
38216,3
38217,6
38218,6
38219,7
38220,1
38221,8
38222,1
38223,7
38224,6
38225,0
38226,2
38227,1
38228,9
38229,2
38230,4
38231,3
38232,9
38233,9
38234,0
38235,5
38236,3
38237,6
38238,0
38239,7
38240,3
38241,8
38242,1
38243,0
38244,9
38245,8
38246,7
38247,2
38248,2
38249,3
38250,6
38251,4
38252,7
38253,3
38254,7
38255,6
38256,4
38257,7
38258,6
38259,8
38260,2
38261,1
38262,3
38263,5
38264,4
38265,2
38266,0
38267,9
38268,0
38269,1
38270,8
38271,1
38272,8
38273,2
38274,2
38275,4
38276,0
38277,1
38278,0
38279,4
38280,3
38281,1
38282,3
38283,8
38284,4
38285,9
38286,3
38287,1
38288,1
38289,9
38290,1
38291,9
38292,8
38293,5
38294,9
38295,3
38296,1
38297,7
38298,1
38299,8
38300,6
38301,9
38302,2
38303,3
38304,3
38305,3
38306,1
38307,6
38308,3
38309,6
38310,8
38311,7
38312,3
38313,0
38314,0
38315,6
38316,2
38317,1
38318,6
38319,6
38320,3
38321,8
38322,7
38323,7
38324,1
38325,0
38326,0
38327,8
38328,3
38329,5
38330,6
38331,6
38332,4
38333,0
38334,2
38335,0
38336,6
38337,6
38338,3
38339,1
38340,1
38341,5
38342,4
38343,8
38344,0
38345,9
38346,6
38347,2
38348,9
38349,8
38350,6
38351,9
38352,4
38353,7
38354,6
38355,6
38356,9
38357,9
38358,6
38359,1
38360,8
38361,7
38362,2
38363,0
38364,6
38365,6
38366,1
38367,1
38368,1
38369,1
38370,1
38371,2
38372,0
38373,3
38374,2
38375,9
38376,9
38377,2
38378,8
38379,4
38380,3
38381,5
38382,0
38383,3
38384,9
38385,3
38386,6
38387,7
38388,3
38389,8
38390,9
38391,8
38392,7
38393,2
38394,6
38395,2
38396,9
38397,3
38398,7
38399,0
38400,9
38401,2
38402,9
38403,9
38404,3
38405,9
38406,5
38407,9
38408,3
38409,7
38410,6
38411,0
38412,2
38413,0
38414,6
38415,2
38416,3
38417,7
38418,1
38419,8
38420,6
38421,9
38422,1
38423,9
38424,1
38425,2
38426,3
38427,8
38428,6
38429,9
38430,9
38431,1
38432,1
38433,8
38434,7
38435,3
38436,8
38437,8
38438,9
38439,3
38440,3
38441,6
38442,0
38443,7
38444,6
38445,0
38446,1
38447,4
38448,0
38449,0
38450,9
38451,0
38452,6
38453,1
38454,1
38455,2
38456,2
38457,3
38458,8
38459,4
38460,6
38461,5
38462,3
38463,6
38464,4
38465,7
38466,4
38467,8
38468,3
38469,9
38470,7
38471,0
38472,7
38473,1
38474,0
38475,2
38476,3
38477,3
38478,3
38479,4
38480,8
38481,0
38482,1
38483,6
38484,3
38485,7
38486,9
38487,8
38488,5
38489,9
38490,8
38491,0
38492,6
38493,1
38494,8
38495,2
38496,4
38497,3
38498,6
38499,4
38500,7
38501,5
38502,3
38503,6
38504,3
38505,7
38506,0
38507,8
38508,0
38509,9
38510,3
38511,1
38512,7
38513,0
38514,8
38515,4
38516,7
38517,6
38518,0
38519,3
38520,2
38521,4
38522,3
38523,4
38524,1
38525,6
38526,7
38527,8
38528,4
38529,1
38530,4
38531,0
38532,8
38533,6
38534,3
38535,4
38536,7
38537,9
38538,7
38539,7
38540,3
38541,2
38542,1
38543,3
38544,4
38545,3
38546,3
38547,9
38548,1
38549,2
38550,9
38551,0
38552,7
38553,9
38554,9
38555,3
38556,1
38557,3
38558,0
38559,9
38560,0
38561,1
38562,7
38563,5
38564,5
38565,8
38566,7
38567,3
38568,8
38569,1
38570,1
38571,6
38572,7
38573,7
38574,7
38575,3
38576,8
38577,7
38578,0
38579,8
38580,3
38581,4
38582,1
38583,0
38584,4
38585,2
38586,9
38587,4
38588,7
38589,0
38590,0
38591,2
38592,9
38593,4
38594,4
38595,7
38596,8
38597,8
38598,0
38599,0
38600,9
38601,7
38602,6
38603,0
38604,8
38605,6
38606,0
38607,9
38608,3
38609,3
38610,7
38611,2
38612,8
38613,4
38614,0
38615,8
38616,8
38617,6
38618,9
38619,0
38620,6
38621,0
38622,1
38623,7
38624,6
38625,0
38626,7
38627,1
38628,1
38629,0
38630,3
38631,8
38632,4
38633,1
38634,3
38635,6
38636,4
38637,0
38638,8
38639,1
38640,7
38641,9
38642,8
38643,7
38644,6
38645,9
38646,4
38647,0
38648,1
38649,6
38650,1
38651,5
38652,9
38653,2
38654,8
38655,6
38656,0
38657,2
38658,7
38659,8
38660,0
38661,1
38662,3
38663,7
38664,5
38665,5
38666,6
38667,5
38668,4
38669,7
38670,9
38671,3
38672,3
38673,0
38674,0
38675,0
38676,3
38677,1
38678,9
38679,1
38680,1
38681,3
38682,1
38683,8
38684,8
38685,4
38686,3
38687,9
38688,4
38689,4
38690,6
38691,5
38692,0
38693,1
38694,4
38695,8
38696,0
38697,6
38698,1
38699,8
38700,0
38701,9
38702,8
38703,0
38704,0
38705,1
38706,5
38707,2
38708,7
38709,3
38710,2
38711,4
38712,4
38713,3
38714,8
38715,6
38716,3
38717,9
38718,3
38719,8
38720,0
38721,9
38722,6
38723,0
38724,1
38725,1
38726,7
38727,2
38728,6
38729,3
38730,0
38731,4
38732,0
38733,3
38734,7
38735,6
38736,6
38737,7
38738,3
38739,8
38740,2
38741,9
38742,6
38743,0
38744,0
38745,1
38746,4
38747,3
38748,3
38749,3
38750,0
38751,4
38752,0
38753,0
38754,6
38755,6
38756,7
38757,9
38758,0
38759,8
38760,6
38761,4
38762,9
38763,9
38764,3
38765,4
38766,0
38767,7
38768,0
38769,9
38770,1
38771,4
38772,7
38773,5
38774,7
38775,8
38776,9
38777,0
38778,9
38779,3
38780,9
38781,5
38782,3
38783,3
38784,2
38785,1
38786,1
38787,9
38788,0
38789,8
38790,6
38791,4
38792,1
38793,5
38794,2
38795,7
38796,0
38797,8
38798,4
38799,3
38800,1
38801,6
38802,5
38803,7
38804,5
38805,7
38806,1
38807,0
38808,6
38809,6
38810,9
38811,0
38812,8
38813,1
38814,6
38815,0
38816,0
38817,6
38818,7
38819,0
38820,5
38821,3
38822,1
38823,2
38824,9
38825,9
38826,0
38827,3
38828,2
38829,1
38830,6
38831,4
38832,7
38833,8
38834,3
38835,7
38836,7
38837,8
38838,0
38839,8
38840,7
38841,2
38842,4
38843,6
38844,0
38845,3
38846,0
38847,2
38848,7
38849,7
38850,0
38851,9
38852,3
38853,0
38854,9
38855,9
38856,1
38857,1
38858,5
38859,0
38860,4
38861,8
38862,0
38863,9
38864,1
38865,0
38866,8
38867,0
38868,7
38869,3
38870,0
38871,0
38872,0
38873,3
38874,3
38875,9
38876,1
38877,4
38878,8
38879,6
38880,8
38881,2
38882,0
38883,0
38884,9
38885,4
38886,1
38887,1
38888,3
38889,8
38890,9
38891,1
38892,9
38893,0
38894,4
38895,9
38896,7
38897,0
38898,4
38899,1
38900,0
38901,6
38902,2
38903,2
38904,9
38905,9
38906,3
38907,6
38908,7
38909,6
38910,1
38911,7
38912,1
38913,8
38914,7
38915,9
38916,3
38917,0
38918,8
38919,1
38920,7
38921,9
38922,4
38923,5
38924,5
38925,6
38926,9
38927,7
38928,3
38929,8
38930,5
38931,9
38932,6
38933,0
38934,2
38935,1
38936,9
38937,4
38938,5
38939,8
38940,7
38941,6
38942,6
38943,7
38944,0
38945,8
38946,9
38947,9
38948,4
38949,7
38950,2
38951,0
38952,6
38953,6
38954,9
38955,0
38956,4
38957,7
38958,0
38959,2
38960,9
38961,7
38962,9
38963,6
38964,7
38965,7
38966,1
38967,1
38968,8
38969,8
38970,5
38971,7
38972,0
38973,9
38974,8
38975,7
38976,8
38977,4
38978,1
38979,0
38980,3
38981,6
38982,3
38983,4
38984,6
38985,9
38986,1
38987,5
38988,1
38989,6
38990,4
38991,5
38992,9
38993,2
38994,1
38995,9
38996,1
38997,8
38998,2
38999,5
39000,3
39001,1
39002,1
39003,8
39004,7
39005,8
39006,1
39007,9
39008,3
39009,4
39010,6
39011,6
39012,6
39013,6
39014,7
39015,3
39016,1
39017,9
39018,0
39019,1
39020,7
39021,0
39022,2
39023,6
39024,3
39025,4
39026,9
39027,8
39028,2
39029,1
39030,6
39031,3
39032,1
39033,9
39034,9
39035,0
39036,6
